messages,all_authors,timestamps,money
Time to make another pot of coffee.,Walking with Heather,3:10,0
Good luck ,Angelina Cobos,3:12,0
Did I miss anything???,Steph,3:12,0
JUSTICE FOR JOHNNY!!!!!!!!,Daniel Bello,3:12,0
No sound yet guys!! ,Jennifer Aguilar,3:13,0
May Kentucky Fried Justice be Served for Johnny:french_fries::chicken:,NurRayArt,3:13,0
JUSTICE4JOHNNYDEPP,Aimee Nicholl,3:13,0
@Sandra LaFerriere me too!!!,Annie Serra,3:13,0
Lawyer told Depp homeless drug addict hair wasn't helping him. :face_with_rolling_eyes:,Majer Blundor,3:15,0
johnnys hair omg,ninasxajna,3:16,0
He looks fantastic,Aura Zaki,3:18,0
justice for Juicy!,One nacho 123,3:18,0
I’m eating a fruit pebbles chocolate bar from Easter ,Chara The Undertale Fan,3:18,0
Johnny looks so goooood,Keliyah Jamison,3:19,0
they'll turn the sound on when the judge comes in and brings in the jury,Katy,3:21,0
I hope they monitor those sitting behind Amber more!!,TN F,3:21,0
Keep ya eyes to ur self amber ,Jordanna Leigh,3:22,0
Justice for Johnny xx,Amanda Tiernan,3:22,0
Team Johnny :black_flag::black_flag::black_flag::black_flag::black_flag:,Heather Ballantyne,3:24,0
Johnny looks sharp today,romeo whiskee,3:24,0
Justice for Johnny,Roxy Arce,3:24,0
Are we continuing with the last witness?,Cassandra Luna,3:25,0
Justice for Johhny :folded_hands::folded_hands::folded_hands:,Rhonda,3:26,0
:rose:You river rat you JD...lvs lvs,dodgingbullets,3:26,0
What df is ambers hair ,kate elizabeth,3:27,0
team johnny ,Re Monster01,3:27,0
alo,Cir,3:29,0
#justiceforjohnny ,Mikkiduf,3:29,0
No Sound,Mahsa Mmm,3:30,0
the uk are behind you jd ,mancpete66,3:31,0
at least Johnny is trying to be himself not trying to act like a innocent school teacher,Rhonda R,3:31,0
I 100% SUPPORT YOU JOHNNY DEPP:heart_with_ribbon::heart_with_ribbon::heart_with_ribbon::heart_with_ribbon::heart_with_ribbon::heart_with_ribbon:,Canadian Girl 1989,3:32,0
JUSTICE FOR JOHNNY!,Andrea,3:33,0
johnny look so perfect!! :red_heart::red_heart:,Bianca Stocker,3:33,0
JUSTICE FOR EDWARD SCISSORHANDS ,CWC,3:34,0
It’s just hair guys calm down :rolling_on_the_floor_laughing:,Lisa Marie,3:34,0
"He looks great, they’ve been paying attention to the hair comments looks so much neater but still him",Leslie P,3:34,0
DEPP LOOKING GOOD ,Smiluo,3:36,0
Amber Heard is an embarrassment to women ,Ebony,3:36,0
Team Johnny :hundred_points: %,Marty McFly,3:36,0
YOU LOOK GREATJOHNNY:beaming_face_with_smiling_eyes::thumbs_up::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Kentucky Chic,3:37,0
:green_heart::green_heart::green_heart::green_heart:,Malwolf9,3:38,0
@melinda it’s because it looks good !! ,Me Lol,3:38,0
Cry baby!!!!!:two_hearts::two_hearts:,yessi 20,3:39,0
so the 2 women behind amber...are they also part of the legal team? because the one on the left was on her phone!!!!,Sabrine EB,3:40,0
:virtualhug:,Jessica Bachmann,3:41,0
I LOVE HIS HAIR,Elina Jokinen,3:41,0
"Yes Johnny… better look he is sporting today, yes!",jinxie47,3:42,0
Justice for Johnny ,Gnothi Seauton,3:42,0
:folded_hands::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands:,Ana Freitas,3:43,0
looking good johnny,crsphine,3:43,0
we need fricken sound,Bridgett Rose,3:43,0
wait is JD taking the stand today?,Marta,3:43,0
johnny looks great,ninasxajna,3:43,0
SOUND WILL START WHEN COURTS IN SESSION ,Brown Eyez,3:44,0
Johnny really looks like a winner :trophy:,Irem Kolak,3:44,0
JUSTICE FOR JOHNNY,Janelle Honles,3:45,0
Justice for Johnny Depp ,Sammy J,3:46,0
hello everyone we back,el light,3:46,0
"Be sure to HIT THAT LIKE BUTTON, Like & Subscribe so you get notified when we go live!",Nightbot,3:47,0
Team Johnny for ever! ,Natalia Miranda,3:47,0
Woman do these things everyday it’s common place ,MaRs Oblivi0n,3:47,0
JOHNNY FINE ASF,dao,3:47,0
Again his side is the always calm and hers is scrambling ,Jordanna Leigh,3:48,0
Did anyone read the Jolie Oped regarding Heard? It was not very flattering for Amber at all. It basically says how she BEGGED her friend NOT to date Amber in the first place. But Johnny Married her.,Patty Bickham,3:48,0
ok now that's interesting cz amber got her hair flowed and johnny depp tied his hair. it's like they're deliberately did the opposite of each other,Nara Zwei,3:48,0
justice for johnny,toji fushiguro,3:49,0
There’s no sound till it starts,Ebony,3:49,0
@Cassandra Luna I have no idea i think so ,Nomi nomiii,3:49,0
johnnnnnnnnnnny,meli depphead,3:49,0
I like johnnys hair back like that I was confused at first tho ,Kathy Royal,3:49,0
Here we go,Pmz,3:51,0
is she planning to hide her face with her hair?,Aimee McPeters,3:52,0
Guys i think the sound comes on when it starts,Chara The Undertale Fan,3:53,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Shell 2579,3:53,0
@D Bloom yes I think it's his hair too ,LadyNYC211,3:53,0
RISE,NurRayArt,3:53,0
here we go!,Lindsay Robson,3:54,0
He’s strange but still sexy,Jodi Lynn,3:54,0
SECRET WINDOW WAS UNDER RATED ,CWC,3:54,0
Johnny looks so disheveled ,lupelupelupe,3:54,0
justice for Johnny,L Lawliet,3:54,0
GMORNING YALL,Janelle Honles,3:55,0
there wont be sound until court starts and jury is there,Andrea,3:55,0
i feel like these things are always so awkward,JIMN,3:55,0
No passing note amber ,Cassandra Luna,3:55,0
No sound til the jury comes out,Leslie Barnes,3:56,0
Johnny is dressed like he would have in Fantastic Beasts 3,oO0o⬤o0Oo,3:57,0
johnny beautiful hair,vegeta,3:57,0
sound???,Lydia Drummond-Hay,3:58,0
Here we GOOOOO,Sammy J,3:59,0
there is no sounds??,Lauren,3:59,0
OMG JOHNNYS HAIR FROM THE BACK,Brown Eyez,4:02,0
is is just started ?,Blackrose,4:02,0
I like his hair better like that,The Cat,4:02,0
All the best Johny,Trish timu,4:02,0
I love your hair Johnny ,Caroline Dorroh,4:02,0
Justice for Johnny :black_heart:,Cheryse Hawkins,4:02,0
:green_heart::green_heart::green_heart:,Malwolf9,4:03,0
justice for my idol johhny depo,Carlgela Elric,4:03,0
justice for johnny :red_heart:,Nivan,4:04,0
legal team are allowed on devices,K Marie,4:05,0
HE HOT AF,Janelle Honles,4:05,0
@Cassandra Luna Yeah still on Dr Kipper,AkaRanunculus,4:06,0
OMG HIS HAIR IS TO DIE FORRR,The Deathly Halløws ⚯͛,4:07,0
anyway he looking dude :smiling_face_with_sunglasses::smiling_face_with_sunglasses:,The Thinker,4:08,0
Johnny 🇺🇸:beaming_face_with_smiling_eyes:,Georgina Niles,4:08,0
100% JUSTICE FOR JOHNNY,Kentucky Chic,4:09,0
"American Gal, Your Looking Hot Urself,,big Hello From Dublin City Ireland :four_leaf_clover:🇮🇪:four_leaf_clover:",Trevor Stewart,4:09,0
What's up Johnny !!! ,Del Mar,4:10,0
Lets goo:),Iris S,4:10,0
Justice for Gilbert,yessi 20,4:11,0
what she trying to treat him like cry baby walker or what,Don Bull,4:12,0
DRIP JOHNNY,Tommy,4:13,0
Ageing like a fine wine Johnny :red_heart: ,Elz,4:14,0
justice for johnny live to u johnny from Ireland,Terri Beehan,4:14,0
JD THE :goat: ,Brown Eyez,4:14,0
She stood up this time ,rylee frazer,4:15,0
"Spot on, love this judge",bbhere2002,4:15,0
my forever captain jack sparrow,Carlgela Elric,4:16,0
Am I a day behind ?!,Brittney Angle,4:17,0
Good morning,valen,4:17,0
volumes up ,MD PSI-RUN,4:17,0
Team Johnny,Stephanie Newland,4:18,0
Johnny looks Dashing,Freedom,4:18,0
I want to touch Johnny’s ponytail please :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::face_with_tears_of_joy:,Hard to Handle,4:19,0
Will he be talking today?,Aura Zaki,4:19,0
@Steph ..no nothing happened yet,Do Li,4:20,0
Here we go ,Heather Ballantyne,4:21,0
let the :circus_tent: begin :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,cc,4:21,0
There’s only sound when someone is making public allegations ,Ebony,4:21,0
SCE,Elizabeth C. A.,4:22,0
buenos días :hugging_face:,Pia Habert,4:22,0
Johnny's looking fabulous :ok_hand:,Sinz83,4:22,0
Here we go. Go Johnny! ,Lady Love,4:23,0
Slick Johnny slickkkkk ,Ciao,4:23,0
Justice for Johnny :red_heart::green_heart:,Maria Gomez,4:23,0
Johnny looking good ,Romana Szabóová,4:24,0
#justiceforjohnnydepp #johnnydeppisinnocent,odef,4:26,0
JUSTICE FOR JOHNNY,Daniel Bello,4:26,0
JOHNNY:growing_heart:,Eva Dokoupilová,4:26,0
Amber looks mad already ,AlienSnott,4:27,0
JOHNNY LOOKING :fire::fire::fire:,Brown Eyez,4:27,0
johnnys hair is so pretty,xambermae_x,4:27,0
:green_heart::green_heart::green_heart::green_heart:,Malwolf9,4:28,0
nuestro apoyo para nuestro queridísimo Johnny :red_heart:,Rouse GuiRo,4:29,0
Yea I don't think Jolie went to the wedding,Keliyah Jamison,4:29,0
SCREEN GLITCHING,Elizabeth C. A.,4:29,0
Missed this all weekend,carly,4:30,0
should have to tell the ones sitting in the front row show the lawyer credentials or you can't sit here,Zachary Mull,4:30,0
Omg Johnny hair! It’s so cute ,JustAmber !,4:30,0
WOnder if anything will be said about Eve Barlow,Kimberley Tuffs,4:30,0
Next time bring E:scissors::hand_with_fingers_splayed:z...Lvs lvs JD,dodgingbullets,4:31,0
johnny looks so handsome today :red_heart:,Nivan,4:31,0
I love Jhonny :flexed_biceps::sparkling_heart:,Jef001,4:31,0
justice for johnny,hermoso desastre ♡,4:32,0
Free Johnny ,Nawang Lama,4:32,0
Are they coordinating their hair styles? Johnny's hair was down last week and Amber's was up. Now it's reversed. Conspiracy! ,Call-Me-Fitz CMF,4:33,0
The heffa behind Amber looks like she is on her phone,TN F,4:33,0
Johnny looks victorian,Today’s Tomorrow,4:35,0
Zoom for us please ,Ciao,4:37,0
Justice for cry baby,yessi 20,4:37,0
Where’s the bitter ex ,Niks Luongo,4:38,0
DAAYYYUM,Janelle Honles,4:39,0
Here we go!!! Time to rock and roll!! ,Miss Brittney,4:39,0
the judge is a fan lmao,Kim68,4:39,0
JOHNNY YESSS,cl4irezz,4:40,0
0,RH,4:40,0
JUDGE THE PERSON ...NOT THE APPEARANCE..,Begitte Olsen,4:41,0
justice will be with Johnny forever ,toji fushiguro,4:41,0
How many witnesses today ? ,Jordanna Leigh,4:41,0
Ponytail Johnny? :racehorse:,racyrowdyrocket,4:42,0
Justice for johnny!!!,valen,4:42,0
JD is looking sharp with his hair pulled back! :red_heart:,Rosemary & Thyme ,4:43,0
WHATS HAPPENED TO AMBERS HAIR LMAOO,Alex Nesbitt,4:43,0
the whole world is behind you johnny,Shell 2579,4:43,0
LOVE JOHNNYS HAIR HES ROCKING IT :thumbs_up::heart_suit::heart_suit::heart_suit:,Kentucky Chic,4:43,0
HIS HAIR :red_heart::red_heart::face_with_tears_of_joy:,Brown Eyez,4:43,0
theres no sound,Carlgela Elric,4:43,0
i love amber's hair! it looks so glamorous and clean. ,lupelupelupe,4:43,0
@aura zaki tomorrow ,Creepy Spider,4:43,0
Team Johnny from Montreal ,MistieBlue,4:44,0
Good Morning Everyone!,Dan Plays Bass,4:44,0
Been waiting all weekend for this!! You got this Johnny!!,Katrina Minshew,4:45,0
They have to mute it when speaking to the judge for legal reasons ,Ebony,4:45,0
WOWOWOWWW,Janelle Honles,4:46,0
good lord johnny ,vegeta,4:47,0
Thank you. ,Ciao,4:47,0
unlike johnny's hair,lupelupelupe,4:47,0
Free Hat,Elder One,4:47,0
Hair comments :face_vomiting: sheeple ,D STREET MEDIA,4:50,0
Johnny :beaming_face_with_smiling_eyes::pleading_face::pleading_face:,Caroline Dorroh,4:50,0
did it just start ???,giovanna parino,4:50,0
Johnny:virtualhug::virtualhug::virtualhug:,Pia Habert,4:50,0
hopefully they're just talking about redactions and that's it,Katy,4:51,0
justice for johnny,Kay Ifrim,4:51,0
he looks well and relaxed today,LadyNYC211,4:53,0
ZADDY,Janelle Honles,4:54,0
JUSTICE FOR JOHNNY :rose::rose::rose::rose:,Canadian Girl 1989,4:54,0
Are we gonna ignore the one person supporting amber heard? :skull:,Harmony-lee Fleming,4:54,0
what happened to the sound,Elizabeth C. A.,4:55,0
@hannah meeeeeeee too,Suzanne Millius,4:56,0
"TODAY IA TALKING THE DOCTOR OF JOHNNY, THE DOCTOR OF JOHNNY AND AMBER, AND THE BODYGUARD OF JOHNNY",Nisrine,4:56,0
johnny looks so beautiful and perfect!! :red_heart::red_heart:,Bianca Stocker,4:57,0
Johnny wouldn’t have brought this this far without being sober and fully prepped for the stand. ,Britny,4:57,0
Johnny looks so good with his hair pulled back :drooling_face::drooling_face:,Ana Pippen,4:57,0
depp W,Aahana Jain,4:57,0
whew chile,vegeta,4:58,0
DADDY :grinning_squinting_face:,Daniela Gómez,4:58,0
Her lawyer looks like Karen from HR ,Tomboy,4:58,0
I LOVE HIM ,libby marlow,4:59,0
go Johnny! :red_heart::red_heart::red_heart:,odef,4:59,0
Johnny’s had a makeover. He looks so smart today!,J M,5:00,0
:green_heart::green_heart::green_heart::green_heart:,Malwolf9,5:00,0
:rose:Love the Pony JD...,dodgingbullets,5:00,0
Johnny looks too good today. They would have to eliminate me as a juror,B D,5:00,0
Omg he looks so fine ,Creepy Spider,5:00,0
Johnny's too handsome,Sinz83,5:01,0
He cleaned up nice,Brittany Griffin,5:01,0
DAYUMM GILBERT:smiling_face_with_heart_eyes:,Brown Eyez,5:02,0
Johnny the victor!,Today’s Tomorrow,5:02,0
MEOW!,Miss Bee,5:03,0
Johnny:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,J E,5:03,0
Depp's lawyer looks like Walter Matthau's brother,Gunnar,5:03,0
He looks great,Pmz,5:05,0
He looks much more relaxed this week ,Ciao,5:06,0
I like his tie,Ernestina Clementine,5:06,0
JUSTICE FOR JOHNNY ,Del Mar,5:06,0
johnny looking mighty fine,Nivan,5:07,0
YUM YUM JOHNNY,Janelle Honles,5:07,0
save jhonny,Jef001,5:07,0
go johnnywhqt a great guy,The World Critic and gamer,5:08,0
amber sociopata conozco a una chica igual que ella,hermoso desastre ♡,5:08,0
Poor Amber lost her friends in the front row. Too bad. Shouldn’t have been lying & violating a court order. ,Marty McFly,5:09,0
"Go Johnny, you’ve been wronged! :red_heart:",Laurie Conklin,5:09,0
damym,The Deathly Halløws ⚯͛,5:09,0
Johnny looks soo good rn my lord,el light,5:10,0
Justice for men wearing ponytails! :racehorse::racehorse:,racyrowdyrocket,5:10,0
Nice hair Johnny.,Crown Royal,5:10,0
Send Amber to Davy Jones Locker ,MD PSI-RUN,5:10,0
Justice for Johnny,alfen02,5:10,0
JOHNNY LOOK MORE NEAT AND HANDSOME !!!,siti aisyah,5:10,0
WHAT TIME IS IT FOR Y'ALL,dao,5:10,0
his ponytail so cute :pleading_face::pleading_face::drooling_face::drooling_face::hot_face::hot_face:,The Thinker,5:10,0
Goodness Johnny showed up today!,Tina Evans,5:11,0
HIS HAIR ,daiffx scenepacks,5:11,0
Johnny:red_heart::red_heart:,huneyoo,5:12,0
no sound,paulita lindsey,5:12,0
ponytail okayyy sir,Maria Irene Y.N.,5:12,0
Got your name wrong :woman_facepalming: ,Cassandra Luna,5:12,0
He definitely looks more confident today ,Niks Luongo,5:12,0
Amber has had her hair up whole time now hers is down his is up :grinning_squinting_face:,Lady_Zen,5:13,0
Johnny you got this ,Amanda Tiernan,5:14,0
Johnny is so cute:pleading_face::red_heart:,Anastasia Axel,5:14,0
#JOHNNYFANTASTICBEASTS4,oO0o⬤o0Oo,5:14,0
He looks so cute ,Cici Ma,5:15,0
Omg did I miss anything ,Friendsfan 207,5:15,0
"False accusations shouldnt go unpunished, i hope she ends up in jail for a while, she has a history of violence ",Akoshnai,5:15,0
Nice Johnny :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,MistieBlue,5:16,0
THE WAY HE SMIRKS OMG,y a r a,5:16,0
THAT SMILE,Janelle Honles,5:16,0
justice for Johnny Depp,KongSkullIsland,5:16,0
This is just a feeding frenzy for media to broadcast dirty laundry,TFalcon,5:17,0
JD= :balance_scale:,Isabel Rankine,5:17,0
:virtualhug::virtualhug:,Jonaline Vanneste,5:19,0
JFJ,RussMan,5:19,0
Justice for gilbert,yessi 20,5:19,0
Hola from Arizona,CHILDRENS LIVES MATTER,5:19,0
They mute the sound when counsel approaches. ,Binxy,5:19,0
He js looks amazing ,daiffx scenepacks,5:19,0
he looks amazing!!,sophie,5:20,0
that smile is everything,Lisa Hextall,5:20,0
he so beautiful :smiling_face_with_heart_eyes: :star_struck:,Tara LunaStar,5:21,0
daddy af,vegeta,5:21,0
Johnny looks much better with hair pulled back,bbhere2002,5:21,0
Good Morning from the Edward Scissorhands house!! ,SharonInTampa,5:22,0
Yummy :face_savoring_food: ,Tomboy,5:22,0
good evening to my fellow asians here,crsphine,5:22,0
Johnny looks AMAZING!!!!!!! YASSSSSS JOHNNY,Angelina Mullins,5:23,0
Johnny looks like a woman,Meg,5:23,0
He looks AWESOME today:),Jenny Linehan,5:23,0
WOOF WOOF,Kay Ifrim,5:23,0
Johnny :blue_heart::red_heart::blue_heart::smiling_face_with_hearts::smiling_face_with_heart_eyes:,Alexis Taylor,5:23,0
I cried when I saw Johnny Huh's hair looks so cute:pleading_face::pleading_face::pleading_face::red_heart::red_heart::red_heart::red_heart:,meme yeol,5:23,0
such a beautiful man,Angela Hogan,5:23,0
Guys it’s only just started so they won’t play any audio till everyone is ready ,Ebony,5:23,0
:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,JusticeForJohnny,5:24,0
:sparkling_heart::sparkling_heart::sparkling_heart:,J E,5:24,0
HIS SUIT! ,kate elizabeth,5:25,0
he's old enough to be her dad,cc,5:25,0
JOHNNNNYYYY,y a r a,5:25,0
where eve fartlow.:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,David Delaney,5:25,0
Justice for cry baby,yessi 20,5:25,0
10am for meeeeee,el light,5:25,0
kinda surprised there's actually people supporting A :face_with_tears_of_joy: yall really don't like the truth huh,Jen,5:26,0
Johnny looks ready to go this morning.,sing2me,5:27,0
JUSTICE FOR JOHNNY,Bella Kama,5:27,0
He is soooo cuteee :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,•SUNSHINE•,5:28,0
No one supports the Heard :face_with_tears_of_joy: ,D STREET MEDIA,5:29,0
Watch those two ladies sitting behind Amber!!!,TN F,5:29,0
"Come on BC, rip her a new one after Thursdays s*** show",Louise Hatfield,5:29,0
they seem relaxing,Minkt,5:29,0
Team Johnny here we go!,Fragaria Vesca,5:30,0
johnnys hair is just fine absolutely just fine like him !!!,Andrea,5:31,0
if no sound f5,Thales Verissimo,5:31,0
Justice for Johnny :red_heart::red_heart::red_heart:,Ana Pippen,5:32,0
Only goofy people try to control what other people talk about. if the hair topic bothers you- look away,D Bloom,5:32,0
Justice for jack,yessi 20,5:32,0
iloveyou johnny,Carlgela Elric,5:32,0
That smile :grinning_face_with_big_eyes: ,Caroline Dorroh,5:32,0
Love to see Johnny smile. :red_heart::red_heart::red_heart:,RH,5:32,0
They always cut the sound when they’re up talking to the judge in a group,Brittney Angle,5:33,0
hot ze,młodzix naciak,5:33,0
Johnnytail :horse:,racyrowdyrocket,5:33,0
HES SOHANDSOME ,y a r a,5:33,0
JOHNNY SO AMAZING ,toji fushiguro,5:33,0
:rose:The Pony worked for me in CHOCOLATE:winking_face::face_with_tears_of_joy:,dodgingbullets,5:35,0
He looks soooooo goood,Mais Xo,5:35,0
u are looks healty sir,Maria Irene Y.N.,5:35,0
JOHNNY LOOKS SO GOOD TODAY,pattie,5:35,0
nooo what happened to the sound?,Lydia Drummond-Hay,5:36,0
He’s happy today something good is going to happen today ,SHAD0W RAC3R,5:36,0
wheres siund,paulita lindsey,5:37,0
He’s so cute :loudly_crying_face:,Creepy Spider,5:37,0
:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,ninpolite,5:37,0
Can’t wait for Johnnys bodyguard to speak :speaking_head: ,Georgina Niles,5:38,0
