messages,all_authors,timestamps,money
NO. LETS ASK HER AGAIN ABOUT COKE AND PILLS :clown_face::clown_face::clown_face::clown_face::clown_face:,Ranshe Byloluchshe,1:33:13,0
Amber's the Abuser!!!!,Valerie Calorie,1:33:15,0
yikes the judge is for woman,Belinda 007,1:33:15,0
Where is this happening ??,Eliza Underwood,1:33:15,0
Defense can lead. Plaintiff can only on cross examination ,Ally Tabb,1:33:15,0
Now it gets juicy ,Pmz,1:33:15,0
bias judge,Switch420,1:33:18,0
God bless Johnny:folded_hands::folded_hands:,羅紗荼蘼,1:33:19,0
YEES,lol,1:33:19,0
did they just leaked her phone number?,m0nk3y_ _m4n,1:33:20,0
ASK HER ABOUT HER PERSONALITY!,Begitte Olsen,1:33:20,0
johnny slay ,bububunny,1:33:22,0
THIS JUDGE I DON'T UNDERSTAND,Farah H Adriani,1:33:22,0
:red_heart:JD sending love ,natalia michalkova,1:33:23,0
Johnny needs medical treatment,Excellent Cman,1:33:23,0
She's definitely the victim ,Corina Daschievici,1:33:23,0
bro who out here justifying ambers actions,Awesome sauce,1:33:23,0
Wtf is wrong with this judge she couldn’t be more obvious about who’s side she is on like omg get it together ,Addisyn jenkins,1:33:25,0
this babe is a HOSTILE WITNESS doesnt answer ANYTHING,FactsMatter,1:33:25,0
"Never put anything in writing or text that you may need to explain years from that moment. Mama told us ,”never put anything in print” before internet & cell phones. I’m grateful for that advise ",sunny1433,1:33:26,0
Shillings Dabloons ,Unykorn,1:33:27,0
Amber is a victim of her own narcissism,Ki Po,1:33:28,0
why did amber keep Borhering his sister with texts,Annette Fice,1:33:29,0
Johnnys lawyer needs to step it up,trysten,1:33:30,0
there's women in countries and medieval times that lied that caused wars thousands to dieover one girl lying that's how serious it is when you're a woman and lie about abusemy sister actuallyhasbeen,Michael Crow,1:33:31,0
God Bless Amber! ,lupelupelupe,1:33:32,0
Orange SODA 4 Johnny! ,NurRayArt,1:33:32,0
#JusticeForJohnnyDepp :red_heart: :red_heart: :red_heart:,JOSIMAR GEOVANNI SANTIAGO CUEVAS,1:33:32,0
"Can't lie, this trial is interesting...a peek into the lives of the rich and famou$",Tami Z,1:33:33,0
YOU can’t help him !!!!! Only he can You enable,Smee,1:33:33,0
He's the plaintiff,Christina,1:33:36,0
SIS stumbles on all her answers,TFalcon,1:33:37,0
God this lawyer sucks.,Rachel Watson,1:33:37,0
Closed caption called him a Rotten board. LOL,"Don't worry 'bout it, sweetheart 🐾",1:33:37,0
PEACE NEED WHEN CHAO'S IS HAPPENING,KI YELLOW,1:33:37,0
NEW JUDGE PLEASE,frog! ribbet,1:33:39,0
Love :red_heart: you Johnny Depp. ,Hard to Handle,1:33:40,0
Let the man talk,Poogiii,1:33:40,0
OBJECTION incoming in 3..2..1..,Hack Baba,1:33:42,0
 ,Ines Rosier,1:33:43,0
"REDIRECT SHOULD BE SHORT AND THE END OF THIS WITNESS, UNLESS HEARD ATTY DECIDES T RECROSS...",Addi Talks True Crime & Trials,1:33:43,0
"Y'all it does not matter if AH lawyer is leading, it's on JD's team to object. NOT the judge.",Hunter Hurley,1:33:43,0
Dice que Amber le decía cosas que los demás luego desmentían. Ella ya sabía cómo era el trabajo con Johnny y su equipo nunca decía lo mismo que Amber,Viridianne VR,1:33:44,0
how about just don't lead the witnesses whether allowed or not it's a b*tch move,Lucinda Mason,1:33:45,0
WHAT! THE OTHER LAWYER WAS LEADING. JOHNNY LAWYERS NEED A BACKBONE,Lori Torres,1:33:45,0
This is so unprofessional ,Tamzin Olivia,1:33:46,0
he went over this yesterday jeezo,Emma Hodge,1:33:47,0
JOHNNY STAY STRONG:flexed_biceps: :red_heart::red_heart::red_heart:,Anastasia Axel,1:33:48,0
@Jody Formosa You know Amber does. All those drugs and red wine,AkaRanunculus,1:33:48,0
all she had to do was say no not concerned about this relationship I was concerned about his physical health she is the worst witness shouldn't have been able to use evidence from the old case,Tina Davis,1:33:50,0
is lawyer needs to be sacked ,Summer Holmes,1:33:50,0
I think this is going the way it needs to for Johnny. The Judge is being very favorable to both. ,AMP C,1:33:50,0
:right_arrow::right_arrow::right_arrow::right_arrow::right_arrow: TO ALL WHO ASK WHAT THIS HAS TO DO OF BEING LATE: THE KEY IS TO PAINT A PICTURE OF JOHNNY SHOWS HIM LIKE A JUNKIE WITH LOADS OF PROBS FOR EASIEST THINGS:left_arrow::left_arrow::left_arrow::left_arrow::left_arrow:,SHIRE Online,1:33:50,0
Judge so biased,Mary D,1:33:53,0
NEW. JUDGE!!!,The Nightingale,1:33:55,0
:heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag::heart_suit::pirate_flag: Pirate's life.,Valerie Calorie,1:33:56,0
WTF,y.villa,1:33:59,0
survivors rule,reaper,1:33:59,0
Fine but why is the rum gone…,Aditi S.,1:34:03,0
WHAT KIND OF JUDGE¿¿¿¿,leia,1:34:03,0
Yes Nightengale... exactly. Is it a fact and it is correct... over and over when Christi was not there. Period. She Was Not There.,Gloria Thornton,1:34:05,0
LOL! wow this is so messed up. this is definitely a biased judge,cr4ckrocksteady,1:34:05,0
I need int like johnnys lawyer ,jessica van schalkwyk,1:34:06,0
"I can't believe the judge has allowed that photographer in the court, that says it all",mel farrer,1:34:07,0
Amber was trouble maker … ,Pmz,1:34:07,0
lovely johnny:smiling_face_with_hearts::revolving_hearts::revolving_hearts::revolving_hearts:,Chakavak_depp,1:34:08,0
This is heartbreaking for all involved :broken_heart:,AGE 41 SUZY,1:34:09,0
This judge is a Joke!!!!,Freedom,1:34:09,0
@Hack Baba :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,frog! ribbet,1:34:09,0
Defense can lead guys.,Ally Tabb,1:34:09,0
this is crazy,Kayla Moise,1:34:09,0
The judge needs to go,Belinda 007,1:34:09,0
KFC Tandoori for Johnny!!!,NurRayArt,1:34:10,0
rigged,mommysboiii,1:34:11,0
Heard’s lawyer needs to put a sock in it ,amy whittaker,1:34:12,0
what?,Crys Brigham,1:34:12,0
THIS ATTY SUCKS!,TFalcon,1:34:12,0
Lol that object in chat was perfect :face_with_tears_of_joy::ok_hand:,Paige,1:34:12,0
f,Matt Phillips,1:34:13,0
OBJECTION incoming in 3..2..1..,Hack Baba,1:34:14,0
@Eliza Underwood its in virginia,Ines Rosier,1:34:14,0
Johnny :red_heart::red_heart:,Eda Ak,1:34:14,0
Johnny did drugs. I’m shocked.,HOTR,1:34:14,0
When are we getting a new witness ,Addisyn jenkins,1:34:15,0
Is this happening right now ,Eliza Underwood,1:34:15,0
Im surprised the courtroom isn’t packed! Were their rules about who could come in? ,Dan P,1:34:18,0
"JOHNNY:two_hearts:we love you,stay strong:raised_fist::crown:",Eva Dokoupilová,1:34:21,0
I feel like Johnny will never get the justice he deserves and it breaks my heart,Eva Huys,1:34:22,0
 so judge sustains jd lawyers question ,Kirpa Kaur,1:34:23,0
Depp's lawyer's seem pretty poor imo.They dont communicate that well. ,albert lucientes,1:34:23,0
will they let JD & Amber speak or no? thats all im here for,poozepoo,1:34:26,0
Worry about everything ,Unykorn,1:34:27,0
omlll the judge is not biased. she sustained a lot of the objections from depp's side,evie,1:34:28,0
"wow that lawyer's name is ""ROTTENBORN"" lol",Bilduwa zone,1:34:30,0
Hi,Eric M,1:34:31,0
wonder why,A Terbzz,1:34:31,0
"JOHNNY'S SISTER,,BIG HELLO FROM DUBLIN CITY IRELAND :four_leaf_clover:🇮🇪:four_leaf_clover:🇮🇪:four_leaf_clover:,, WILL YOU MARRY ME,,",Trevor Stewart,1:34:35,0
free Johnny Depp from ambra I really believe in this man and I do not believe half of the stuff she said but I'm sorry I don't like the sister as a witness,Tina Davis,1:34:37,0
:police_car_light:Why is the rum gone!!!!:police_car_light:,Valerie Calorie,1:34:38,0
trying to show him late addiction etc does not mean he's an abuser,Annette Fice,1:34:39,0
Hi,Ezrie Wright,1:34:40,0
Men never get justice when they are falsely accused,Ki Po,1:34:41,0
Captain Jack Sparrow :mechanical_arm::raised_fist:,Liya Rem,1:34:41,0
Great witness,Pmz,1:34:41,0
okay but she is so pretty (johnny deeps sister),Luana Timoti,1:34:42,0
"nah, this judge is not it",y.villa,1:34:42,0
johnny:four_leaf_clover::crossed_fingers:,larissa,1:34:43,0
does anyone know when they take their lunch break? so i can catch up on what i’ve missed ,crybaby,1:34:43,0
Extremely biased judge ,Nizaliath,1:34:44,0
@Eliza Underwood yeah it's live,Ines Rosier,1:34:45,0
did they bribe this judge like the last one :skull:,Awesome sauce,1:34:46,0
NEW JUDGE AND JOHNNY NEED NEW ATTORNEYS,Lori Torres,1:34:47,0
The judge is obviously biased !! OMG!,Red 1168,1:34:47,0
"@Addisyn jenkins SOON, THIS IS REDIRECT",Addi Talks True Crime & Trials,1:34:49,0
When your a famous addict they are all leeches,Smee,1:34:49,0
this is driving me crazy!!!,Ayla Sofic,1:34:49,0
It’s a jury that makes the decision though ,Paige,1:34:49,0
Judge is a sucker for a woman in a suit,Nothing,1:34:51,0
It definitely seems like the judge sustained important things for this case yesterday and today…is letting bs that has no relevance through ,Denise Stanley,1:34:52,0
THE JUDGE WOKE UP she is confused,Belinda 007,1:34:53,0
"Hangers on, the parasites of fame",sunny1433,1:34:53,0
That phone number is actually in use lol,Allison G,1:34:54,0
shocked?? its his life he can do drugs THAT NOT THE POINT SHES AN ABUSER,leia,1:34:54,0
so much of this content is irrelevant smh,Matt Phillips,1:34:54,0
"She wasn’t there when most of it happened, why is she a witness?",Tamzin Olivia,1:34:54,0
justice for Johnny,Ειρηνη Σουλτανια,1:34:55,0
"Guys if you get a second watch The Behavior Panel (body language experts), where they watch her deposition. VERY telling!!",Susan Fontaine,1:34:55,0
Enablers,Alisa,1:34:56,0
ready for the OBJECTIONS :thumbs_down:,Karen Whieldon,1:34:58,0
Johnny is guilty 100%,Shady Ganley formerly Jaquariuss,1:35:00,0
Johnny has this ,Whitewidowbaby,1:35:00,0
OBJECTION incoming in 3..2..1..,Hack Baba,1:35:03,0
:pleading_face::purple_heart: we love tou johnny,Chakavak_depp,1:35:05,0
I feel like the judge is implicitly on ambers side ,Jess and Brooke,1:35:05,0
@poozepoo i doubt it. this is something JD paid for out of pocket on his own pursual. he isn't going to speak,cr4ckrocksteady,1:35:07,0
"Le preguntan sobre la fama de Piratas 1, y si la gente lo seguía protegiendo cuando estaba con Amber. Ella dice que el equipo siempre estuvo ahí y que se comunicaba con el círculo cercano de Johnny",Viridianne VR,1:35:10,0
Yep. Johnny is certainly a survivor!,Lisa Goodin,1:35:10,0
JUSTICE FOR JOHNNY DEPP:loudly_crying_face::loudly_crying_face::loudly_crying_face::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands:,capucha,1:35:11,0
:pirate_flag::pirate_flag::pirate_flag: Captain Sparrow!!!,Valerie Calorie,1:35:12,0
"@Bilduwa zone It's very apt, lol",AkaRanunculus,1:35:12,0
you called it,Tachi,1:35:12,0
Our legal system is ripped for her pleasure,Ki Po,1:35:12,0
I believe Johnny is gonna be up next,Patricia Burns,1:35:14,0
Omg this judge ,Brookico,1:35:14,0
NOW she's Chatty Cathy,Debbie Hall,1:35:14,0
Amber is 100% guilty ,K M,1:35:15,0
OBJECTION,Unykorn,1:35:17,0
Wtf is this judge ,Tasha,1:35:18,0
Whatttt,Aditi S.,1:35:18,0
Huh???,Gemini Twin,1:35:19,0
She is excellent on the stand! Love her!,Sunshine Cindy,1:35:19,0
Fire this judge,Addisyn jenkins,1:35:20,0
Justice For Johnny!!!🫶,Itsyagurlmillie,1:35:20,0
Bruh,Shkitu0311,1:35:23,0
omfg this judge is ridiculous,sher,1:35:23,0
Bad lawyers wth,Zephyrr Sky,1:35:24,0
WHAT,Switch420,1:35:24,0
Johnny OVER PAYED ATTY!,TFalcon,1:35:25,0
objection train is on the way,Farah H Adriani,1:35:26,0
JUSTICE FOR DEAR JOHNNY,meh.,1:35:26,0
"Honestly, most people believe amber because she’s a woman ",Tamzin Olivia,1:35:26,0
Jesus this judge is really bad with the objections,Ally Tabb,1:35:27,0
Bro- ,PandaGirl,1:35:27,0
BEN IS SO PRESENT!,Hoa du mal,1:35:27,0
she's not helping at all,lily of the valley,1:35:27,0
OMG,Jenna Going,1:35:28,0
wtf?,Macomio80,1:35:29,0
BROTHERR THIS JUDGE STINKS,Mango Bro,1:35:30,0
YARRRRRRRR,Dennis Tafeltennis,1:35:31,0
"“Life's pretty good, and why wouldnt it be? I'm a pirate, after all.”- Johnny Depp",NurRayArt,1:35:31,0
aint no way..,y.villa,1:35:31,0
Boo!,Ernestina Clementine,1:35:31,0
This judge is definitely bias ,Kaleigh Strother,1:35:31,0
СЛАВА УКРАИНЕ ГЕРОЕМ СЛАВА !!!,Elvin Qahramanov,1:35:32,0
wtf,Alira Auditore,1:35:32,0
objection,Karen Whieldon,1:35:32,0
@Aditi S :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,TakeTheVibes,1:35:32,0
oh my god,Olivia H,1:35:33,0
STOP COKE,Ranshe Byloluchshe,1:35:33,0
Did you ever refer to her as Amber Scissorhands?,HOTR,1:35:33,0
this judge is corrupt,Hard Knight,1:35:34,0
idk whats going on ,bububunny,1:35:34,0
Justice for Johnny Depp :raised_fist:,Liya Rem,1:35:35,0
Are you kidding me ,Alondra Limon,1:35:37,0
WHAT THE,ilayda,1:35:37,0
THIS JUDGE,KI YELLOW,1:35:37,0
I HATE THIS JUDGE,Nav K,1:35:39,0
THIS JUDGE OMG,Penelope,1:35:39,0
OMG this judge!,TheZarlefrine,1:35:39,0
i hate the judge ugh,elly ali,1:35:39,0
This judge bruh,jack,1:35:41,0
does anyone know when they are taking their next break? ,crybaby,1:35:42,0
Biased judge,Marie,1:35:42,0
Omfg,Haley B,1:35:42,0
GOOD MORNING STARSHINE THE EARTH SAYS HELLO,frog! ribbet,1:35:43,0
Judge is paid off. All cause there’s a woman involved and she doesn’t want to accept that a woman can be the abuser. Stand with Johnny ,Bethany Thompson,1:35:43,0
SHE IS ALLOWING ALL THE QUESTIONS FOR AMBER ,Shahad •,1:35:44,0
JUSTICE FOR JOHNNY,leia,1:35:44,0
I was never confident in this judge,LiveLaughCastSpells,1:35:44,0
Like seriously ,Helenanzv,1:35:45,0
Dude wtf,jordyn bishop,1:35:45,0
wtf,Kali,1:35:45,0
what a clown show lol,Coins in the Cushion,1:35:45,0
what a biased judge,iCookieMad,1:35:46,0
She lets Shambers lawyer questions if hearsay through!,Sheri W,1:35:46,0
Change the Judge please!,Red 1168,1:35:47,0
This is absolutely disgusting of a judge ,StanceDrifts,1:35:47,0
what is this judge??? seriously,Evin,1:35:48,0
JUSTICE FOR JOHNNY DEPP,Hanah McDonald,1:35:48,0
Jzzzzz…. How about AH?,Alicia Bisso,1:35:49,0
okay but i dislike ambers lawyer so much,Luana Timoti,1:35:50,0
IT'S ALL HEARSAY though sheesh (he said she said),Del Mar,1:35:50,0
what is this judge doing,beulah 🇬🇧,1:35:50,0
OMG WHAT,Viveka Klefstrom,1:35:51,0
WHAT IS THIS JUDGE,kelly Baden,1:35:51,0
yo captin jack sparrow cant get a break :grinning_squinting_face:,Lanterns In Paris,1:35:52,0
What the f,bollito smash,1:35:52,0
NEEEEEEEXT,Melissa Nicole,1:35:52,0
Wth,Sydney 🇺🇦,1:35:52,0
I feel like this lawyer just doesn't understand a relationship between siblings. ,Kynthos of Delos,1:35:52,0
Objection!,tallflguy,1:35:53,0
this judge tf is wrong with her,bobo 616,1:35:53,0
This judge is unprofessional ,Dorothy Gram,1:35:53,0
"OMG, Judge!!!! At least TRY to be discreet of which side you're on :expressionless_face:",The Nightingale,1:35:53,0
WHAT IS THIS JUDGE DOING?!?,shizey ch,1:35:54,0
I'm going turn these objections into a drinking game at this point...... oh wait that would make me a monster right? :grinning_squinting_face:,Lucinda Mason,1:35:54,0
:woman_facepalming::woman_facepalming::woman_facepalming::confounded_face:,PrintMasters - Your fine art photo printers,1:35:54,0
Poor Johnny ,Dani Lemon,1:35:55,0
Johny needed a better lawyer. What did he accomplish? ,Vince G.,1:35:55,0
bless you Christi,Frogglemuffin,1:35:55,0
we believe you johnny:white_heart::white_heart::white_heart:,Chakavak_depp,1:35:56,0
oh gór,młodzix naciak,1:35:56,0
Is it redirect ?,cleosor,1:35:57,0
Freeeedooom! ,EnglishMisfit,1:35:57,0
Wtf,Beee🐝🐝🐝,1:35:57,0
WHO,lol,1:35:57,0
what is that?,Sittie MS,1:35:58,0
OMG the attorney for Amber is just a bambling muppet constantly asking the same question in a different way.. they have nothing!,Jodi,1:35:58,0
<3 Depps siss,Mathijn D,1:35:58,0
This judge is literally sustaining EVERY objection,Elana Vital,1:35:58,0
"WITNESS EXCUSED, NEXT WITNESS!",Addi Talks True Crime & Trials,1:35:59,0
GOOD JOB CHRISTI,Farah H Adriani,1:35:59,0
I swr,Tish.14,1:35:59,0
Go go Johnny go ,Denise Chaoub,1:35:59,0
her lawyer is so bad!!!!! this isn't evidence to prove anything with the situation ,Ayla Sofic,1:36:00,0
WTAF!!! that judge is vile!!,Wight Queen,1:36:01,0
Wow she sustains every objection,Emily Cx,1:36:03,0
Well done Christi :hibiscus:,Amica And Lies,1:36:03,0
This case is over. He lost ,ken copeland,1:36:04,0
just ask her if she was witness to his drug use and alcohol in other relationships did you know him to be violent with anyone?,Kit Kat,1:36:04,0
this judge:face_with_rolling_eyes:,huneyoo,1:36:04,0
Whew,HIP E,1:36:05,0
Biased Judge!,Laurie Conklin,1:36:05,0
"The judge is too much!! Poor Johnny, she's favoring amber ",Sarah Drasiewski,1:36:05,0
johnny smiled,bububunny,1:36:05,0
finally!,mimi,1:36:06,0
the judge can go,Belinda 007,1:36:07,0
WHAT IS THIS JUDGE,Ethan Shinn,1:36:07,0
The judges is so biased ,Ghazal Adineh,1:36:07,0
"was it amber who wanted this court? they knew the court would be more favorable to them,",Benpg93,1:36:08,0
BOOOOOOOOOO,gamingknight 47,1:36:08,0
What did Johnny do or what did they say he did?,Eric M,1:36:08,0
She loves to sustain their objections but not Johnny’s lawyers lol,Jess and Brooke,1:36:08,0
Equipo Amber objeta a las preguntas y la jueza lo permite. Dice el abogado que ya terminó. Pasará el siguiente testigo: Isaac Baruch,Viridianne VR,1:36:09,0
johnny depp smiling at her is making me happy,Abbie Ambler,1:36:10,0
IM SCARED,bluestinkycheese,1:36:10,0
Sexism ,alien005,1:36:11,0
The judge is awful ,Isabella Leal,1:36:12,0
Amber’s lawyer ,christy K,1:36:12,0
she didn't let him talk at all?,Alira Auditore,1:36:13,0
:thinking_face: if he'll trust women again.,reaper,1:36:14,0
Justice pour Johnny 🫶 Courage mon Jojo on est avec toi :heart_suit::heart_suit:,Ameline Courmont Lhermite,1:36:15,0
That didn’t help Amber at all but helped Johnny I believe and I definitely see bias right now for the judge ,Denise Stanley,1:36:15,0
This judge is AWFUL,Jenna Going,1:36:15,0
Who is next?,Polina,1:36:15,0
UGH THIS JUDGE!!!,Haley McBeth,1:36:16,0
this is crazy.... this is absolutely crazy. the judge is CLEARLY biased and not doing her actual job. she should have been sustaining objections from the other side as well,cr4ckrocksteady,1:36:16,0
Next Witness… Will Smith..,HOTR,1:36:16,0
BLESS YOU HEART JHONNY!!:loudly_crying_face::heart_exclamation:,Mariah,1:36:16,0
